id,restaurant_count,hotel_count,museum_count,shopping_center_count
3097481,618,114,11,2
4021526,333,18,3,0
4022947,174,7,2,0
4026267,333,18,3,0
3525106,620,114,13,3
3528944,606,115,23,3
3535864,658,139,28,2
3536663,303,9,1,0
3536717,351,27,1,0
3539908,592,39,2,0
3548439,103,5,1,0
3556913,157,14,1,0
3559666,365,72,16,2
4026343,333,18,3,0
4028518,401,19,2,0
4029373,650,133,28,2
4029838,425,81,9,1
3561658,407,14,1,0
3567044,81,3,1,0
3567993,649,139,29,2
3586382,686,142,22,3
3586637,476,22,0,0
3588409,243,35,3,1
3590912,353,28,2,0
3604142,442,16,1,0
3634081,77,3,1,0
4035189,347,13,1,0
4047378,531,78,5,2
4048710,239,22,3,1
4051453,683,136,22,3
4068098,436,46,3,0
4079030,622,127,28,2
4080861,142,9,2,0
3636416,355,66,10,1
3644157,616,128,19,3
3645268,673,105,7,1
3652362,490,23,2,0
3652628,473,21,2,0
3671014,332,33,2,1
3675469,529,42,1,0
3677434,430,22,1,0
3683532,582,92,22,1
3684919,116,4,1,0
4090521,335,15,3,0
4114081,492,25,2,0
4116665,303,26,0,0
4117009,589,96,10,2
4123242,624,62,7,0
4139672,580,104,25,2
4141367,313,34,1,0
4147676,262,30,3,1
4156094,309,51,6,1
4166058,243,27,3,1
4200509,30,0,1,0
3685880,197,4,2,0
3697205,640,129,26,3
3699971,543,114,11,3
3705617,625,126,27,2
3716592,497,66,6,0
3717522,597,111,22,2
3720029,515,99,21,2
3727916,52,5,1,0
3732820,689,149,23,2
3734039,499,59,5,0
3738266,551,64,7,2
3738979,514,62,6,0
3744235,599,101,10,3
3744593,564,75,8,1
3753467,567,30,1,0
3756811,497,59,5,0
3757269,499,59,5,0
4207444,618,125,21,3
4207829,548,104,19,3
3763205,517,62,6,0
3763410,684,152,24,2
3763933,496,58,4,0
3764291,500,59,4,0
3765986,114,7,1,0
3770072,600,104,10,3
3773767,283,29,3,1
3773985,99,5,1,0
3776686,677,96,6,0
4208435,105,6,1,0
4216358,253,34,3,1
4228483,591,112,10,1
4238751,559,70,6,0
4238825,173,2,1,0
3778832,238,28,3,1
3786665,499,58,4,0
3787050,29,0,1,0
3789444,333,61,7,1
3790524,453,90,19,2
3796102,651,56,4,0
3796288,497,59,5,0
3797102,422,22,3,0
3797696,651,56,4,0
4247487,636,56,3,0
4274163,613,43,2,0
4274290,68,3,1,0
3797831,651,56,4,0
3797915,651,56,4,0
3801715,37,1,1,0
3804922,688,148,23,2
3814722,510,60,5,0
3815906,510,60,5,0
3822714,32,0,0,0
3825239,599,84,7,0
4274545,458,30,0,0
4278322,338,26,2,0
4282501,266,29,3,1
4295722,346,40,13,0
4299284,574,111,23,2
4301676,524,66,4,0
4310497,309,29,0,0
3826881,497,53,4,0
3833044,47,5,1,0
3845305,537,103,21,3
3846956,30,0,1,0
3855119,58,1,1,0
3855575,533,113,24,2
3864869,680,142,29,2
3865176,23,3,0,0
3871145,719,69,6,0
4310503,308,33,0,0
4344155,672,134,18,2
4344263,669,135,20,2
4344324,671,143,22,2
4344370,681,135,17,2
4344409,668,133,20,2
4344485,687,148,23,2
4346136,605,96,6,1
3879178,16,2,1,0
3879659,18,1,1,0
3886855,503,72,8,0
3888928,129,16,2,0
3905541,31,2,0,0
3909658,287,15,1,0
3921708,595,115,11,2
3922144,379,15,1,0
3926031,179,10,1,0
4349376,680,142,19,2
4349572,678,139,18,2
4375073,477,36,2,0
4376055,340,31,0,0
4380982,488,86,15,1
4382379,422,53,5,1
3942375,41,3,1,0
3949996,154,4,1,0
3955338,45,3,1,0
3965166,218,5,3,0
3966264,657,145,24,2
3971574,292,35,0,0
3996089,350,19,3,0
4004925,142,4,2,0
4383632,303,10,1,0
4392105,476,69,23,1
4009675,414,63,9,0
4010911,335,18,3,0
4018686,567,70,6,0
4019119,333,18,3,0
4021304,335,18,3,0
4831788,372,15,1,0
4834811,596,100,10,3
4842600,347,52,5,1
4392320,103,5,1,0
4399271,651,56,4,0
4400390,114,6,1,0
4400736,651,56,4,0
4409059,716,70,6,0
4415541,204,17,7,0
4415780,406,11,1,0
4416006,716,70,6,0
4419860,592,87,8,0
4843329,28,3,0,0
4864848,196,13,1,0
4879700,165,8,0,0
4886587,408,53,6,0
4901235,148,2,1,0
4904743,102,7,2,0
4907750,140,4,2,0
4911075,683,149,25,2
4422386,133,3,1,0
4456081,558,86,25,1
4463682,531,36,0,0
4912693,617,112,9,1
4914558,613,52,2,0
4921267,532,70,6,0
4922877,308,28,0,0
4926975,139,5,2,0
4927253,111,10,1,0
4928883,139,5,2,0
4928926,139,5,2,0
4486999,671,143,22,2
4497787,232,26,3,1
4510598,183,11,2,0
4528856,165,12,5,0
4529852,337,14,1,0
4529983,270,49,3,1
4530117,692,105,6,1
4930235,318,62,8,1
4946158,329,6,1,0
4970715,319,27,1,0
4970885,695,145,23,3
4973086,616,129,19,3
4973692,586,30,2,0
4992385,650,116,9,1
4996306,459,74,9,0
5008477,645,60,3,0
4539828,672,147,22,2
4542712,656,129,26,3
4543132,526,83,10,0
4543168,82,3,0,0
4551448,642,57,3,0
5008858,296,38,5,1
5015728,517,33,0,0
5024857,489,60,21,1
5028665,672,138,25,3
5037632,296,8,1,0
5046383,81,2,0,0
5049684,409,19,1,0
5053322,558,105,22,2
4553581,619,109,10,1
4556090,231,26,3,1
4571114,729,152,32,2
4572269,185,6,3,0
5064035,615,44,4,0
5064651,399,20,2,0
5068892,511,41,1,0
5072622,505,62,5,1
5084437,328,39,12,0
5093591,402,20,2,0
5097014,467,21,2,0
5101904,454,20,2,0
4586860,103,7,1,0
4599706,339,38,3,1
4600074,10,0,0,0
4602186,539,72,23,1
4608544,637,128,17,3
4610380,558,105,22,2
4618852,671,53,3,0
4619507,504,39,3,0
4629188,711,150,29,2
4639644,570,100,25,2
4657312,324,39,12,0
4661131,398,20,3,0
5112386,256,28,3,1
5112669,463,38,1,0
5121791,584,51,2,0
5124937,442,28,3,0
5130426,660,54,3,0
5141070,638,114,9,1
5143895,358,12,1,0
5169542,672,146,27,2
5170890,672,146,27,2
4679251,191,13,1,0
4683548,129,6,2,0
4687928,409,52,6,0
4691124,635,53,3,0
4691263,689,151,24,2
4691397,409,52,6,0
4691491,262,47,4,1
5170965,470,40,0,0
5176876,207,10,1,0
5178129,452,15,1,0
5179215,421,49,6,0
5180175,495,55,2,0
5180662,245,20,2,0
5180710,138,5,2,0
4697931,309,36,3,1
4699752,179,9,2,0
4716339,614,117,27,2
4725070,661,128,12,1
4725296,654,119,9,1
4728632,409,52,6,0
4728758,409,52,6,0
5181607,138,5,2,0
5184160,466,57,21,1
5188366,242,37,3,1
5196775,129,5,2,0
5197640,591,78,7,0
5197752,554,108,9,1
5198974,403,73,10,1
5208917,89,3,1,0
4749831,661,136,25,3
4764274,127,6,1,0
4771858,602,126,19,3
5217899,336,33,2,1
5228021,667,118,7,1
5238025,408,21,2,0
5246095,469,27,2,0
5246301,528,109,16,3
5247783,381,70,12,1
5248481,137,4,1,0
5248745,142,6,2,0
5249693,398,62,6,1
4779922,82,3,0,0
4780449,666,130,26,3
4783753,502,70,5,1
4792666,321,17,3,0
4806720,275,28,4,1
5256656,192,17,1,0
5259603,328,35,2,1
5268514,242,13,1,0
5275404,153,5,2,0
5275701,291,31,1,0
5276663,252,29,3,1
5293091,248,16,1,0
4823012,624,125,24,2
5429860,460,20,2,0
5437314,302,32,2,1
5449017,536,78,6,2
5453956,320,11,1,0
5453992,244,47,4,1
5293741,229,5,1,0
5296936,21,1,0,0
5311505,508,28,0,0
5312035,524,42,0,0
5312339,504,26,0,0
5313939,669,115,8,1
5319695,303,50,6,1
5322583,76,2,0,0
5454335,115,6,3,0
5463970,683,131,18,2
5464229,580,47,2,0
5475163,115,5,3,0
5479844,236,22,0,0
5323760,280,35,3,1
5328599,179,2,2,0
5332741,431,23,3,0
5337674,460,82,16,2
5342961,576,50,2,0
5345273,400,35,16,0
5349031,443,39,1,0
5483016,350,38,3,1
5484740,378,45,5,1
5494667,512,84,11,0
5495932,360,19,3,0
5496798,635,121,11,1
5506097,740,154,30,2
5350866,650,123,10,1
5352161,200,21,3,1
5356477,614,42,4,0
5357532,667,125,10,1
5357577,672,119,8,1
5360099,529,33,3,0
5360628,393,12,1,0
5365791,59,4,2,0
5376570,317,25,2,0
5516844,533,102,21,2
5524663,590,102,10,3
5529487,69,2,1,0
5561974,421,49,6,0
5388904,490,47,3,0
5392353,488,47,3,0
5394263,302,15,3,0
5398030,586,87,8,0
5398314,565,86,10,0
5399718,168,21,2,0
5404095,670,136,24,3
5411539,474,36,2,0
5413414,351,15,2,0
5566954,80,6,0,0
5595771,337,19,3,0
5596629,368,16,1,0
5613374,705,149,24,2
5629905,521,104,9,3
5635488,586,94,8,1
5635693,243,34,3,1
5413553,488,47,3,0
5417719,239,21,0,0
5418851,148,14,1,0
5421053,167,12,0,0
6381542,320,5,1,0
6382022,321,11,3,0
6386338,672,58,3,0
5645931,675,126,11,1
5645973,379,38,4,0
5651004,495,56,22,1
5671013,260,15,0,0
5683218,66,7,1,0
5688077,525,102,19,2
5689004,62,2,1,0
6390297,453,19,1,0
6395411,256,25,3,1
6397672,272,46,6,1
6398758,268,54,4,1
6399512,139,5,1,0
6403731,665,134,24,3
6431465,723,68,7,0
6439762,38,6,0,0
5689099,152,9,1,0
5704958,41,4,0,0
5715021,228,21,0,0
5718505,616,113,12,2
5723397,525,102,19,2
5723926,98,6,1,0
5724813,323,45,5,1
5726243,664,88,7,0
5732109,486,21,1,0
5764176,342,35,2,1
6442069,131,9,3,0
6442522,119,7,4,0
6442604,109,6,3,0
6455233,513,97,17,2
6456573,363,38,1,0
6457302,464,61,5,1
6457966,526,79,24,1
6459592,723,151,25,2
6461376,465,29,2,0
5766857,241,13,0,0
5767967,687,137,22,2
5768586,103,4,3,0
5769043,201,16,9,0
6470751,572,119,16,3
6483225,198,13,0,0
6487044,178,13,1,0
6488331,147,7,1,0
6507768,430,35,2,0
6507867,333,12,1,0
6511821,573,110,23,2
6514745,577,118,23,2
5770609,656,125,11,1
5772154,682,110,7,1
5780066,184,11,0,0
5791017,267,26,3,1
6521856,440,28,3,0
6522117,642,122,11,1
6524658,215,25,3,1
6533299,735,156,28,3
6536977,585,51,2,0
6537473,668,127,9,1
6549890,22,0,1,0
6555697,564,53,4,0
6562503,333,18,3,0
5791726,238,35,3,1
5792576,238,35,3,1
5792851,238,35,3,1
5793703,483,28,2,0
5793825,475,24,2,0
5818871,472,76,11,1
5837003,631,103,9,1
5837152,244,27,3,1
6563792,194,28,3,1
6564124,731,151,27,2
6564270,167,11,0,0
6565751,125,5,1,0
6581639,358,28,2,0
6585803,119,6,1,0
6587944,670,113,7,1
6589538,43,4,1,0
6609183,493,54,3,0
5845579,244,27,3,1
5849591,347,19,3,0
5856211,456,67,8,0
5859026,153,4,1,0
5867271,435,19,2,0
5867314,474,28,2,0
5891589,295,48,6,1
5901841,621,122,22,3
5908217,33,3,0,0
6638444,32,1,0,0
6638779,339,37,0,0
6648400,174,17,1,0
6658842,570,82,8,1
6659629,81,2,0,0
6666031,120,7,4,0
6666212,112,6,1,0
6666350,111,6,1,0
6667516,117,6,1,0
6669143,90,6,1,0
6669821,115,6,1,0
5911844,584,103,23,3
5916897,547,45,2,0
5924404,361,68,15,1
5926864,491,88,22,2
5936979,542,107,11,2
5958368,522,84,23,1
6670509,130,9,3,0
6675301,39,1,0,0
6681323,50,1,1,0
6690077,511,23,1,0
6698163,296,31,3,1
6709228,293,31,0,0
6715938,14,1,1,0
6722575,183,21,3,1
6722829,72,2,0,0
6723465,582,51,1,0
5986105,362,65,11,1
5997056,19,0,0,0
5997351,62,7,1,0
6723758,408,17,1,0
6723889,193,11,5,0
6724391,416,33,2,0
6733070,539,103,23,2
6733340,390,39,0,0
6735493,487,19,1,0
5997463,30,0,1,0
6000477,143,6,1,0
6023676,109,10,1,0
6034571,128,5,1,0
6035889,128,5,1,0
6036674,163,6,2,0
6046460,666,130,19,3
6735903,489,28,0,0
6736444,648,127,24,2
6739018,479,55,22,1
6757485,241,25,3,1
6757594,180,12,2,0
6757806,316,34,0,0
6760482,331,26,2,0
6763388,611,120,25,2
6773769,181,4,2,0
6774451,317,20,2,0
6776807,596,98,10,3
6081936,427,22,1,0
6082313,245,38,3,1
6083039,344,15,2,0
6088098,392,33,2,0
6096609,393,33,2,0
6096651,402,22,3,0
6118153,222,9,0,0
6130942,651,71,7,0
6138905,155,6,2,0
6145005,409,14,1,0
6787210,15,0,0,0
6794693,428,69,16,1
6803776,717,156,28,2
6805226,312,59,7,1
6806270,283,27,3,1
6807173,374,17,2,0
6807736,595,108,24,3
6808901,622,67,7,0
6152624,456,17,1,0
6160553,21,1,0,0
6161452,200,4,2,0
6163177,115,5,1,0
6176958,660,134,22,2
6814489,27,1,1,0
6819336,552,78,8,0
6826576,244,26,2,1
6826579,285,18,1,0
6826866,317,26,0,0
6828760,614,126,27,2
6841896,31,3,1,0
6842865,676,119,8,1
6855516,240,35,3,1
6190328,423,23,1,0
6218820,43,7,0,0
6222502,649,119,9,1
6235783,445,58,20,1
6251057,696,143,24,3
6856056,413,14,1,0
6866722,164,16,1,0
6867200,593,38,2,0
6869498,455,79,17,2
6874802,456,34,2,0
6879553,563,27,1,0
6882038,182,2,1,0
6882506,406,59,9,0
6894080,461,89,9,1
6897176,435,28,2,0
6257970,574,53,5,0
6267672,496,56,2,0
6269697,223,6,1,0
6270885,638,136,19,3
6276125,484,74,18,1
6287375,68,2,1,0
6290895,357,19,3,0
6294064,527,57,6,1
6311672,55,0,1,0
6314518,48,3,1,0
6325021,589,125,18,3
6330134,619,79,7,0
6333329,196,10,1,0
6343786,527,67,4,0
6351472,550,38,2,0
6381267,366,10,1,0
6906362,410,28,2,0
6924144,630,134,19,3
6937825,38,0,0,0
6944660,531,76,24,1
6964841,678,63,6,0
6970615,664,122,9,1
6988770,313,52,6,1
7001803,574,75,9,1
7003642,414,14,1,0
7008175,5,0,0,0
7737874,20,2,0,0
7739287,289,33,8,0
7739371,621,119,15,3
7739629,400,17,1,0
7742710,421,22,3,0
7744391,183,17,0,0
7755595,671,97,7,1
7034555,494,86,21,2
7044731,376,67,16,1
7045285,374,46,5,1
7045286,355,50,5,1
7062680,601,103,10,1
7062775,581,121,16,3
7064358,575,121,14,3
7066477,594,50,1,0
7774099,407,61,8,0
7793542,685,151,23,2
7813140,671,127,11,2
7817372,610,113,14,3
7825434,169,14,1,0
7849007,594,97,11,3
7067195,377,42,17,0
7070893,351,24,2,0
7077608,314,32,0,0
7078098,320,31,0,0
7085348,28,1,0,0
7086231,362,24,2,0
7086254,314,44,5,1
7087498,94,4,2,0
7091925,200,4,3,0
7098780,646,130,28,2
7105437,207,5,1,0
7849983,638,124,23,2
7852092,321,34,1,0
7854497,369,54,9,0
7854951,163,17,2,1
7864741,361,26,1,0
7878502,30,0,0,0
7108900,381,40,16,0
7112746,579,79,7,0
7113910,592,98,9,1
7116450,311,34,6,0
7120267,494,86,21,2
7120827,261,5,1,0
7125211,166,14,1,0
7125860,137,5,1,0
7126261,130,4,1,0
7879007,526,35,0,0
7894510,721,152,28,3
7911423,28,1,1,0
7917857,70,1,0,0
7927628,588,54,6,0
7929911,587,57,6,0
7930782,584,55,6,0
7930871,587,56,6,0
7940855,422,21,3,0
7126414,164,14,1,0
7137292,399,20,2,0
7140630,608,118,27,2
7173195,168,9,1,0
7186328,659,138,22,3
7187653,553,53,3,0
7216651,452,27,3,0
7217897,220,10,3,0
7219763,191,4,2,0
7941553,221,5,2,0
7944610,684,143,20,2
7948481,312,47,5,1
7953354,271,30,3,1
7954069,311,49,5,1
7965130,584,55,6,0
7965883,577,54,6,0
7968185,580,54,6,0
7221187,221,8,3,0
7230117,236,5,1,0
7241906,662,142,27,2
7252136,317,34,1,0
7267087,536,110,17,3
7269989,686,85,6,0
7283830,375,16,1,0
7286036,590,112,23,2
7288715,292,22,2,0
7968315,582,55,6,0
7972318,95,5,1,0
7977915,544,78,6,0
7991918,572,89,20,1
7992057,202,29,3,1
7998100,152,15,1,0
7998174,383,45,6,0
8020706,352,47,5,1
8021692,641,124,24,2
8024459,2,0,0,0
7296618,682,72,7,0
7301264,211,16,1,0
7307037,203,27,2,0
7315991,330,32,4,0
7316755,473,92,19,2
7325924,208,13,7,0
7333404,91,6,1,0
7343228,204,18,1,0
7352954,553,53,3,0
7354602,631,49,3,0
8029780,254,35,3,1
8030534,321,25,1,0
8044639,247,9,1,0
8058065,589,111,22,2
8058619,487,35,2,0
8075519,645,128,17,2
8075826,654,130,17,2
8075880,44,0,0,0
8096273,361,41,5,1
8099214,84,3,0,0
8099797,541,94,9,2
8109648,565,94,25,2
8119434,98,6,1,0
8122193,623,125,26,3
7355769,640,49,3,0
7376321,610,52,2,0
7382539,555,80,7,2
7393513,158,12,2,0
7396202,621,92,7,1
7396890,556,115,19,3
7431713,31,1,1,0
7431940,16,2,0,0
7433767,420,41,3,0
7443500,168,4,2,0
7465343,535,113,15,3
8126804,110,6,1,0
8127016,672,142,23,3
8135780,481,26,0,0
8147685,305,41,3,1
8148676,613,117,27,2
7466009,668,147,29,2
7471774,259,25,2,0
7480152,558,25,1,0
7488058,541,88,25,1
7488858,577,43,1,0
7494238,555,113,9,3
7497227,195,12,1,0
7497907,427,19,2,0
7506698,123,13,1,0
7507823,549,81,6,0
8149689,433,46,5,0
8156433,653,88,7,0
8162945,663,132,21,3
8169339,644,128,13,2
8181239,596,111,9,1
8181912,557,47,1,0
8185162,604,116,27,2
8211981,31,0,0,0
8216047,475,20,2,0
8216291,524,23,1,0
8216403,221,16,1,0
7510453,294,56,6,1
7515229,288,33,4,1
7516073,313,5,1,0
7520681,186,2,1,0
7521305,602,51,2,0
7521369,229,10,1,0
7542869,585,123,16,3
7543667,63,1,1,0
7553155,687,145,26,3
7555206,152,5,1,0
7559056,479,23,0,0
7562169,389,21,3,0
8218547,231,15,2,0
8221000,34,1,1,0
8232860,391,60,6,1
8252969,674,147,27,2
7562579,417,51,5,1
7574022,408,15,1,0
7574593,671,114,7,1
7576967,638,121,28,2
7586595,626,114,9,1
7586806,191,2,1,0
7589134,137,6,2,0
7589702,158,9,2,0
7590755,405,17,1,0
8262126,491,100,9,2
8263101,148,5,2,0
8266126,590,102,22,2
8269439,470,23,2,0
8269705,454,20,2,0
8269751,446,19,2,0
8270716,454,20,2,0
8271873,32,1,0,0
8278517,596,114,27,2
8279661,95,4,1,0
8288407,115,7,4,0
7600385,370,43,5,1
7612210,513,18,1,0
7625392,124,7,1,0
7634833,238,12,1,0
7652799,652,50,3,0
7656806,38,1,0,0
7658508,129,4,1,0
7659473,174,4,2,0
7663286,146,20,2,0
7666563,41,3,1,0
8290919,607,37,2,0
8290927,607,49,4,0
8291563,600,44,4,0
8298702,575,96,25,2
8299987,575,97,25,2
8300001,575,96,25,2
8303878,581,31,2,0
8305335,483,21,2,0
8320030,174,26,2,0
8336775,628,126,21,3
8346082,590,41,1,0
8350579,470,23,2,0
8350921,482,22,2,0
8352635,506,23,2,0
8378107,461,76,6,1
7667259,172,9,1,0
7668337,626,129,29,2
7669190,631,132,27,2
7681202,655,71,7,0
7696131,556,70,7,0
7696921,179,17,1,0
7697720,96,5,1,0
7710686,526,35,0,0
7711359,423,19,2,0
7721510,338,22,1,0
7728805,161,15,1,0
8403840,273,16,1,0
8405901,464,61,7,0
7729232,454,31,3,0
7736446,379,18,2,0
8553421,570,84,9,1
8553780,579,88,9,1
8553863,287,34,3,1
8562284,231,25,3,1
8567422,614,128,19,3
8414793,128,5,1,0
8420515,130,5,1,0
8433094,657,141,29,2
8442239,575,91,25,1
8484828,356,49,12,0
8485015,262,14,0,0
8494006,550,90,25,1
8568204,543,90,25,1
8591619,383,12,1,0
8609685,631,135,20,3
8625967,304,32,0,0
8626546,638,56,3,0
8631929,517,47,4,0
8638224,626,53,3,0
8640239,76,1,1,0
8502828,128,6,1,0
8515646,80,2,1,0
8516038,599,100,27,2
8521963,179,17,1,0
8647150,258,15,0,0
8661298,733,156,27,3
8661616,742,152,30,2
8661774,729,155,28,3
8662474,748,156,30,2
8662791,752,156,29,2
8664238,730,156,27,3
8666411,591,51,2,0
8666413,513,64,23,1
8666693,639,56,3,0
8535939,610,51,3,0
8537109,639,58,3,0
9602216,557,47,1,0
9602351,539,41,0,0
9602587,408,39,0,0
9620968,450,37,2,0
9626098,83,5,0,0
8677938,108,5,1,0
8686952,581,103,25,2
8687504,251,39,3,1
8708285,398,20,3,0
8723781,146,7,2,0
8727869,558,73,7,1
8733152,604,122,25,3
8734389,52,1,1,0
9630415,441,27,0,0
9639522,671,123,11,1
9643682,402,41,3,0
9659140,441,77,15,2
8745852,604,52,2,0
8746607,644,58,4,0
8747669,497,23,2,0
8747799,547,86,24,1
8757334,386,20,3,0
8769293,441,26,3,0
8806993,677,92,7,0
9659171,242,14,1,0
9661517,670,145,26,2
9661897,377,15,1,0
8811813,212,13,1,0
8841420,146,5,1,0
8855219,297,6,1,0
8874708,276,32,1,0
8877394,603,48,2,0
8880938,346,60,9,1
8881364,206,14,1,0
8882078,208,14,0,0
9663802,535,22,1,0
9664354,376,19,3,0
9684383,400,40,2,0
9688838,539,73,23,1
9690678,319,32,2,1
9701861,438,25,1,0
9702103,532,103,21,3
9702473,335,13,1,0
8895163,445,25,3,0
8905236,317,12,1,0
8905754,144,13,1,0
8918070,17,1,1,0
8923214,15,1,1,0
8931118,685,151,22,2
8933578,281,31,10,0
9708841,228,5,1,0
9721011,425,38,0,0
9731830,167,12,0,0
9741613,492,88,10,1
9750334,458,76,6,1
9755908,103,5,0,0
9767973,317,12,1,0
9768214,316,12,1,0
9772463,603,108,27,2
9783502,687,151,23,2
8938744,239,13,1,0
8940271,34,1,0,0
8949457,433,15,1,0
8987797,223,6,0,0
8990296,584,124,19,3
8990923,34,0,0,0
8998165,177,13,4,0
9001917,29,4,0,0
9038526,92,2,0,0
9793683,3,0,0,0
9795055,416,17,2,0
9804742,622,115,28,2
9806352,29,3,0,0
9818619,705,155,27,3
9819250,656,142,28,2
9841823,247,29,3,1
9850272,332,7,1,0
9859512,163,8,0,0
9048372,43,5,1,0
9075880,6,0,0,0
9079017,422,59,11,0
9082617,290,42,5,1
9082971,276,33,3,1
9105262,525,81,23,1
9111304,124,4,2,0
9120546,308,32,0,0
9121459,625,116,14,3
9891494,625,124,23,2
9891945,615,69,7,0
9892504,559,40,1,0
9897617,604,52,2,0
9898380,220,4,2,0
9911528,716,70,6,0
9913061,613,125,15,3
9121541,641,125,15,3
9124426,276,35,1,0
9140899,124,7,1,0
9142039,635,118,15,3
9143973,5,0,0,0
9151616,174,7,2,0
9152793,305,32,4,1
9914165,695,147,23,2
9931276,258,23,1,0
9932068,399,59,14,0
9937100,744,147,29,2
9937338,649,133,28,2
9937559,740,149,29,2
9166230,164,6,0,0
9179137,154,3,1,0
9182647,27,1,1,0
9250135,224,18,8,0
9250389,100,4,0,0
9251356,672,127,9,1
9266961,220,24,1,0
9270758,605,105,12,3
9289648,200,14,7,0
9956262,154,12,0,0
9966956,671,143,22,3
9976010,412,61,14,0
9977956,563,116,19,3
9984886,152,6,1,0
9991931,706,150,31,2
9992971,616,101,6,1
9292045,457,20,1,0
9306147,441,20,2,0
9309091,496,43,3,0
9312803,597,94,26,1
9313510,595,91,24,1
9996765,363,39,5,0
9997240,757,150,30,2
9357521,608,53,3,0
9358082,219,6,0,0
9362251,251,26,2,1
9377811,195,8,1,0
9378710,321,45,5,1
9380158,54,5,1,0
9380878,261,28,4,1
9381010,748,155,30,2
9405335,434,56,4,1
10003263,197,22,3,1
10009651,331,26,1,0
10027256,20,1,0,0
10031534,369,18,3,0
10038461,347,54,5,1
10046585,545,101,24,2
10062514,492,61,4,1
9409861,232,21,2,0
9412798,482,27,2,0
9419201,510,28,2,0
9424825,660,130,20,3
9447591,518,64,23,1
9469705,209,18,0,0
9475174,35,0,0,0
9483720,83,5,0,0
9487962,413,62,15,0
10073088,333,62,9,1
9488554,502,27,2,0
9517784,150,7,1,0
9517961,357,26,1,0
9518537,51,6,0,0
9521249,391,25,3,0
9523853,390,20,3,0
9537761,651,56,4,0
9560093,665,129,19,3
9568785,540,110,9,3
9601840,687,149,23,2
9602167,583,53,5,0
10555436,667,52,3,0
10564417,619,125,27,2
10578648,362,68,9,1
10581101,286,24,3,0
10591138,490,73,6,1
10621483,464,19,2,0
10078923,381,28,13,0
10642160,389,56,8,0
10648602,225,23,0,0
10649499,407,11,1,0
10663752,123,7,4,0
10668150,670,145,26,2
10668282,482,53,3,0
10689360,532,70,5,0
10080180,602,115,25,2
10081738,592,98,27,2
10692054,424,20,2,0
10706897,423,82,13,2
10716366,357,52,14,0
10716793,389,18,1,0
10724048,113,4,1,0
10727331,182,26,2,0
10737758,347,69,13,1
10752315,597,39,2,0
10756694,515,60,5,0
10759270,510,38,2,0
10770236,441,26,3,0
10082422,536,48,3,0
10082639,568,97,22,2
10100456,569,49,1,0
10101630,622,124,26,3
10101846,237,22,0,0
10109984,168,13,1,0
10797204,482,33,0,0
10805338,443,31,3,0
10818488,713,64,7,0
10823776,596,123,15,3
10830088,425,65,16,1
10832320,659,130,26,3
10846280,148,6,1,0
10869502,581,50,1,0
10880856,643,60,3,0
10892193,599,111,27,2
10893207,609,43,3,0
10897247,370,36,0,0
10111416,319,12,1,0
10113300,548,108,11,2
10114547,56,5,1,0
10115098,576,82,7,2
10127537,736,154,29,2
10132170,559,108,11,1
10132419,586,115,11,2
10897779,652,50,3,0
10901469,96,4,1,0
10903401,419,48,5,0
10903902,112,5,1,0
10920265,561,72,8,1
10941193,564,96,25,2
10951605,630,136,19,3
10960459,536,77,21,1
10961519,221,17,2,0
10978474,238,14,2,0
10136354,649,126,17,3
10146759,584,38,2,0
10150711,322,12,1,0
10158990,601,117,27,2
10159608,512,64,5,1
10167887,377,18,2,0
10170589,699,149,24,2
10172298,649,128,17,3
10203560,309,20,9,0
10203916,379,29,13,0
10205793,634,60,6,0
10993011,136,7,2,0
11004309,652,50,3,0
11008465,417,23,2,0
11011610,68,1,0,0
11017606,518,95,22,2
11018551,692,60,5,0
11019415,407,20,3,0
11029651,60,1,0,0
11039131,202,19,0,0
10238081,437,40,20,0
10241811,657,136,25,3
10244297,231,9,3,0
10250597,540,99,22,2
11042861,607,124,27,2
11050889,375,21,1,0
11055393,293,9,1,0
11060526,538,35,0,0
11075687,658,131,22,2
11079756,675,145,22,2
11083399,691,64,6,0
11084174,42,2,0,0
11096366,58,1,0,0
10276293,335,14,1,0
10290221,592,100,27,2
10316476,117,5,0,0
10335997,67,7,1,0
10336625,646,133,26,3
10353204,457,70,6,1
10353331,582,41,1,0
11107331,32,3,0,0
11108578,240,35,3,1
11108923,240,35,3,1
11110830,635,63,4,0
11112336,643,130,26,3
11132029,22,3,1,0
11140090,573,86,9,1
11147546,150,6,1,0
10374992,607,124,27,2
10411902,377,73,10,1
10447043,425,21,1,0
10448398,680,135,22,3
10449047,41,2,1,0
10451000,31,1,0,0
11160411,597,100,10,3
11164276,376,32,4,0
11165818,673,105,7,1
11166908,28,3,1,0
11174426,602,117,27,2
11174833,622,121,27,2
11181172,186,15,1,0
10495200,520,99,19,2
10513910,624,117,22,2
10516974,227,41,4,1
10519952,444,57,4,1
10533422,730,155,29,3
10543618,610,123,25,3
10545725,359,20,3,0
10547269,134,5,1,0
11181608,58,8,2,0
11197113,19,3,1,0
11197896,464,19,2,0
11203687,659,115,8,1
11204336,400,27,2,0
11208534,594,111,25,2
11229581,662,132,26,3
11230869,390,39,2,0
11232957,453,77,17,2
11248398,509,95,18,2
11412567,121,6,2,0
11445715,150,2,2,0
11447098,419,19,2,0
11470029,644,53,3,0
