id,latitude,longitude,restaurant_count,hotel_count,park_count,museum_count,shopping_center_count,dist_to_sagrada_familia,dist_to_casa_milà,dist_to_casa_batlló,dist_to_parc_güell,dist_to_la_rambla,dist_to_montjuïc
924440958221907263,41.37500807756585,2.124235115355417,96,5,0,1,0,5.255561253813902,3.8684811019209646,3.8671876238766614,4.992127045315477,4.0972465463506555,2.656103799960623
924443461802529866,41.37476,2.12399,95,5,0,1,0,5.288545747533261,3.901200108111466,3.8983999266634894,5.026121471759768,4.122505900544937,2.661121711699369
918738600492667867,41.3922843,2.1682227,631,117,0,9,1,1.359660905178958,0.6249927007919743,0.2846886648479101,2.7889763794878895,1.2191893847565658,3.458392416729249
918739060321709138,41.39136966500637,2.1610030432535146,682,110,0,6,1,1.7601684195205072,0.4433918994444545,0.3271504294432619,2.6635755947939193,1.43257077701142,3.1740017666016045
918762684687811743,41.389702,2.1557107,595,76,0,7,0,2.195102877050946,0.80872348128792,0.7981208222520599,2.768822133707893,1.6534650056923323,2.9171544722121756
918860200508010705,41.3849327,2.1430654,256,17,0,0,0,3.337744599967887,1.9487468004745514,1.9708307766109394,3.384521325241924,2.4803081144886647,2.491537366303647
918860215447498640,41.3849327,2.1430654,256,17,0,0,0,3.337744599967887,1.9487468004745514,1.9708307766109394,3.384521325241924,2.4803081144886647,2.491537366303647
918889614981886838,41.402533549752654,2.181368641405743,381,19,0,3,0,0.5931906231959092,1.8121626257395465,1.8270636377068796,2.7362207621944887,2.4212578640051103,4.966310586309561
918961284674886507,41.38357389999999,2.1801599,573,97,0,25,2,2.2780463247072453,2.0051159499169233,1.5611247219639581,4.1317748092536934,0.6688192243645558,3.221165972585266
919271086753452496,41.37241,2.16435,255,30,0,3,1,3.5680714311504267,2.5534461296347106,2.1454409177828726,4.780024027113138,1.246039027986185,1.4098540254804657
924445744037390186,41.380786635350034,2.1791900280376444,595,94,0,26,1,2.568007621898313,2.1644658782048563,1.701135015853278,4.351480813539417,0.5694263771281164,2.953711043455225
924445954474776294,41.37492771664611,2.125267303697292,113,4,0,1,0,5.192741132418131,3.804181014865732,3.7962479017950495,4.9596811324197,4.014325496304377,2.5763764722875635
924491954106490891,41.40517413311657,2.157757019676497,411,13,0,1,0,1.3990655103429643,1.1510485307432332,1.6123728852508743,1.1194671069399607,2.875358196875721,4.646021971533764
924500733192093482,41.39142999372174,2.1524938568472862,558,53,0,4,0,2.2737708132652097,0.8948901088237531,1.0353480505885149,2.5653252729425757,1.9829970507121137,3.0946512414828558
924507995850168236,41.39288019266474,2.156241442175381,639,69,0,7,0,1.9274099928906439,0.54332032932426,0.7341082858490595,2.422090269766733,1.8324043440180435,3.273224362923676
924528469794176487,41.39949,2.15924,597,52,0,2,0,1.3444986108710457,0.5160405847652262,0.986518394229385,1.7558980613195685,2.256728086684486,4.033778296651724
924604000659891320,41.40604158635024,2.204423435032368,144,7,0,2,0,2.5187001471171584,3.7424954094946856,3.662103601137769,4.414842778452657,3.7890860406333644,6.422946827317862
924691652493645534,41.37780344347372,2.171580633134637,551,113,0,19,3,2.8780721629213764,2.1064951346862366,1.6426707287432083,4.373848495280038,0.45096836926915157,2.260489086851243
924697577002393790,41.41191160532532,2.169417935566199,267,9,0,0,0,1.0133108834235038,1.9506501529389701,2.2787998554180766,1.4235348591815822,3.3581127982799233,5.560725491559892
925094175402890422,41.3720038,2.1368793,157,11,0,0,0,4.705451927072852,3.326827634440156,3.203437087207408,4.906190110401659,3.1654515410207216,1.5836046492742355
919315356320401315,41.387871424223775,2.172734139885533,714,143,0,30,2,1.754449294032819,1.2243861747328084,0.7799656840304156,3.399926432537861,0.6753941099925119,3.1967875295151837
919326485614556116,41.38938940381647,2.1723431216492948,647,134,0,29,2,1.5894333721799,1.0912599144183652,0.6719678712671522,3.2373485856393804,0.8440046830792529,3.3238874186630194
919326696515823582,41.385824858857134,2.174862441605593,684,149,0,27,2,1.9768819038250707,1.509746037025526,1.0571204876126903,3.685620259898542,0.4890222015596128,3.111763852653877
919333086947239101,41.38811,2.17053,679,146,0,27,2,1.7523987994752177,1.075850205242255,0.6163893755471475,3.2897571639823493,0.720632039605482,3.12521109129288
919336823045462487,41.3797915,2.1772059,593,102,0,23,2,2.6577116249203208,2.145746108614595,1.6755317960250236,4.3673043437016315,0.4517028450991846,2.7559831279465876
919337853730100178,41.38881664515323,2.172547009579996,663,137,0,29,2,1.651084648673586,1.1439180327770981,0.7139590388366823,3.300935042661052,0.7802252000623037,3.27788263994877
919342004447565402,41.38550623621023,2.157185084891224,539,74,0,7,1,2.4718318151145384,1.1578687768218847,0.9426308456614328,3.2455910182761056,1.3425337171334353,2.471123064706784
925096537800224567,41.3870631,2.1800767,545,99,0,24,2,1.8988094279514454,1.7714498478581997,1.367034981247085,3.810731037693871,0.8614295563530038,3.495313153046321
925127794306488748,41.38808177239742,2.1597204768940905,611,106,0,8,1,2.1158586953700915,0.8229652146688318,0.5903935738536891,2.9953648180473302,1.2746054216451284,2.793635929705337
925186899969486658,41.37330867197588,2.1326952638301107,166,4,0,0,0,4.842471758918753,3.4519855423653554,3.376596486809787,4.874779706578303,3.452807428767704,1.9531224273967271
919362146487281443,41.38045396449501,2.177546962495921,602,100,0,27,2,2.5870751855037097,2.1045307265977007,1.6361454284885257,4.315930240888177,0.4468913456577701,2.8258892000025484
919371228114461671,41.3806386,2.1878909,359,28,0,12,0,2.790213989225603,2.7127774548083528,2.2785365474524744,4.774203713074865,1.2905810169673082,3.5297624688049503
919377524813158147,41.4176067,2.201247,24,1,0,0,0,2.727345858815915,4.113503911751873,4.181863573755093,4.062946648296541,4.6477697332995325,7.266628964249455
919393422650660114,41.41690426524002,2.1435777731051915,30,3,0,0,0,2.965745122991517,2.847107456418433,3.319183215156924,0.8062987930370968,4.588709880708562,5.970647221117611
919400235661862943,41.39906,2.1644,620,56,0,4,0,0.974945287874109,0.46721154268566534,0.8194567183916379,1.9747698062784427,2.034700139107382,4.0722354411977975
919459570347343157,41.396453,2.1246226,53,4,0,1,0,4.227232596883518,3.1120929406927487,3.4010999479069515,3.0839151746538276,4.313606377490548,4.317310894546037
919464555743287519,41.38575749505737,2.18220463068846,524,75,0,24,1,2.088079339902154,1.998733347644318,1.5876457466794882,4.033700716619387,0.9215106771636892,3.512608078645285
919525691525508332,41.404911,2.1746495,431,19,0,2,0,0.14725426837936031,1.5076340303014886,1.6790666566665993,2.118401338515494,2.576073696978349,4.960725619859276
919546660038786656,41.45219,2.19082,3,0,0,0,0,5.573697112137582,6.7698659541501245,7.064869410259218,5.259563658175164,7.974697320263765,10.3639418298644
925193865284919308,41.4433474,2.1825482,11,1,0,1,0,4.471620755046284,5.613198550141333,5.9284802637805845,4.059778960159169,6.894866305317353,9.221683962275852
925226456071446052,41.385300953685054,2.155024497062436,502,58,0,3,0,2.598542173942565,1.251066700375293,1.0885840683499026,3.2525695710619966,1.5090516615736835,2.424517987163439
925297118633660060,41.3867729472737,2.138104074210612,213,11,0,1,0,3.5591292399653294,2.1998793655921953,2.301537483539241,3.314761950143839,2.922399723482428,2.832460140958724
925319046707863327,41.38158818031756,2.186889195059507,400,35,0,16,0,2.660104634041658,2.582744031978771,2.151625910499851,4.639546184816421,1.2007508546191148,3.5184454041573945
925357299875420324,41.3976421,2.1703724,519,69,0,6,0,0.7427931728840681,0.7531673842026476,0.8030828614031008,2.38456596089222,1.7704800750118868,4.077668517703979
925892985131114922,41.37665363108987,2.191602113134587,140,2,0,1,0,3.322212584412739,3.230962747953225,2.7860297803176093,5.31412721772195,1.6934085180178953,3.5941171501511993
925909773943668049,41.39655647907569,2.168616720497832,543,78,0,9,0,0.9198332419722565,0.5774245610002471,0.6226863915729026,2.396483544355336,1.672518941743293,3.9122067068030812
926016154810473524,41.381656869154185,2.155349993844569,446,44,0,1,0,2.9118224544012326,1.6124546036658007,1.3718145735229221,3.6586726527340985,1.4309476711704658,2.0249639177161125
919609956312542700,41.40048012068191,2.1850918133480985,274,14,0,4,0,0.9568630093490694,2.018392473343549,1.9467769046518144,3.1189877040935987,2.3276265358281214,4.934365012007185
919648884905087453,41.38025220118863,2.177743829863731,596,100,0,26,2,2.6110987654390874,2.132317066093824,1.6638858615939653,4.343497839366475,0.470142642344434,2.823444248244633
919655789894011481,41.38246,2.13988,240,13,0,0,0,3.717195052993532,2.326566104289384,2.3264656480237753,3.7197013657372597,2.722524047389039,2.335552399241756
920046127298260640,41.38096214272096,2.1784738860898587,595,97,0,26,2,2.540051202930093,2.1103366850788348,1.6455974811700846,4.304535771909329,0.5070485082666579,2.9212616819218633
920129966966782661,41.37166090248077,2.147743189704199,138,19,0,2,0,4.190265203940448,2.881710947665759,2.6484081829647574,4.781402428240963,2.3533071365173996,0.9704305396937108
920159725027517108,41.389347277499255,2.180973231511535,432,70,0,19,1,1.6769952825800323,1.7232512869905623,1.3661233430678468,3.658321147815142,1.0972654755283897,3.7363655675103855
920171745064526765,41.39394957136961,2.1534797571925086,609,56,0,4,0,2.0485075000755515,0.7182503258722399,0.9849438598185855,2.2860286551920006,2.0839594507104233,3.376407183079846
920185064125855501,41.38757,2.1802,533,93,0,23,2,1.8469459785499847,1.7519253416101142,1.3564575196373376,3.7719966885879392,0.907919521312967,3.5443510281342996
920199015490279591,41.3775661,2.1784515,521,86,0,19,1,2.9145006979635673,2.4073105586871795,1.936024259709711,4.634688145008723,0.6842619875121972,2.6852129548860453
920225424667643433,41.40591,2.16867,467,17,0,1,0,0.542551182483022,1.307948551169609,1.6110664441301297,1.638931859872312,2.6998791337704615,4.901208414757238
926021119843775923,41.37608,2.12758,147,6,0,1,0,4.96179174673993,3.572878438252406,3.5652586673627695,4.758309544816456,3.801511211087892,2.4792333244809037
926301051409654237,41.3977537,2.1760916,420,49,0,5,0,0.6652139868773673,1.2147996734582465,1.1509281281008805,2.696913877697206,1.7990947262762709,4.289071108124594
926501307947014560,41.38945,2.14405,320,20,0,1,0,2.9806936011523453,1.6249030352669347,1.7572221273454842,2.8773501501604097,2.52132558924168,2.953734151510716
926505793392937922,41.41047291521132,2.1837113474946985,284,9,0,1,0,1.0895415797215373,2.4811017114774927,2.611364294117267,2.624596066238486,3.322605003417093,5.837470191642226
926555538193769079,41.37584050739255,2.1720065280164467,455,83,0,17,2,3.0931658630230925,2.3222687421468007,1.8604938396524087,4.590501795093878,0.6639432121200727,2.1410986362671087
926664974934706525,41.41571,2.162,76,2,0,1,0,1.697834061262483,2.269503777376749,2.6807240114312028,0.7871038986851042,3.870996235848524,5.851756799164117
926708660367541344,41.43168250000001,2.0966481,2,0,0,0,0,7.1962111925041095,6.7805377346962254,7.222312884989878,5.049004717505761,8.41334919681303,8.8759388235257
926745843879128829,41.375871985384805,2.162016941237257,368,53,0,5,1,3.2516663426186883,2.160318689424767,1.7763551562370026,4.364982643679977,1.0952311164918076,1.591593779049367
926872478771780262,41.38824,2.15964,609,105,0,8,1,2.10545233460219,0.8073563682748616,0.5835778404650789,2.9767995155812605,1.2899094398497906,2.8092915743720295
927033567868640968,41.38038,2.18876,325,22,0,11,0,2.846295294509881,2.7880883992304675,2.355143944324684,4.841617414113739,1.3657753917599222,3.5760809104808673
920253619858121551,41.38089,2.19278,184,3,0,1,0,2.954254732135365,3.0337862955007795,2.6181580603957806,5.014345502276607,1.6950337100668762,3.893885386522451
920281458118251876,41.418609327547095,2.1973933715389062,34,1,0,0,0,2.542105101695471,3.934492007513005,4.036991252285164,3.754766476207629,4.589532813807082,7.185252047948166
920352739906238430,41.39085,2.15245,550,52,0,4,0,2.315632220639189,0.9307270666562292,1.0428676265404795,2.6298426783781155,1.9520682573729382,3.030133550120175
920762877761307289,41.378633,2.152391,309,33,0,1,0,3.32838770632321,2.015931260744485,1.7889255359378744,3.9883117194477298,1.7143321205868993,1.6716693129250495
920951294467421000,41.40642,2.17817,397,20,0,2,0,0.4440604074679414,1.835880326329266,1.9759024353256494,2.306276303580426,2.778175347514737,5.231142569806443
921511132076704644,41.38111635919233,2.1792061273645045,596,94,0,26,2,2.5320091181837365,2.1381735355766915,1.676131901930124,4.320619746664008,0.5646483118922956,2.978575756384478
928600397518844476,41.37786277081101,2.132590387997369,179,12,0,0,0,4.511625375878199,3.120632053177617,3.103748722618008,4.405696343781576,3.358492697863483,2.2787841462185323
928636950080816925,41.3967,2.20006,164,2,0,1,0,2.273624983463313,3.1868704000758146,2.985137556286438,4.418045421525946,2.833893458319068,5.430628389417228
928655138806191772,41.42281,2.17608,66,1,0,1,0,2.1406439257813417,3.2796006145409966,3.582729944238709,2.157430370377018,4.569869268339272,6.878603195359076
928694975167882091,41.38197,2.15997,577,86,0,7,2,2.689547866401727,1.490947378400401,1.157463858401488,3.6676480986540096,1.0455712232222025,2.143078958937747
927222069190996845,41.38806659999999,2.1647106,695,138,0,16,2,1.9069814720125844,0.8377929522871478,0.4043244783287147,3.1052835686480464,0.9528163561791749,2.9139559935484285
927333899136233788,41.40009,2.16776,590,44,0,3,0,0.6775270073432583,0.7229142737677364,0.9629446572290906,2.03591279550137,2.0718374851257146,4.260123378543409
927344523229823470,41.398069,2.1531345,569,48,0,2,0,1.8773028645599963,0.7933404888174099,1.2102619909003274,1.827403170935175,2.425371160995458,3.833570878969278
928732245514416152,41.38427919999999,2.1412264,260,15,0,0,0,3.503286967765767,2.1156746058814653,2.140394967886629,3.4940155634947656,2.623689031139974,2.4750299782414427
928818439522893811,41.4365305,2.1869802,27,1,0,1,0,3.808992327296177,5.039114691811067,5.314110499170941,3.7642911746989496,6.20440999024186,8.612757889111421
928854494406959653,41.4365305,2.1869802,27,1,0,1,0,3.808992327296177,5.039114691811067,5.314110499170941,3.7642911746989496,6.20440999024186,8.612757889111421
928858931931967122,41.38997,2.17905,478,78,0,18,2,1.5644314618250512,1.5485238790047862,1.1959694935217413,3.5028450967868077,1.060144291122199,3.6901066011046173
928897023973317892,41.380248292447725,2.1622393167397567,569,101,0,9,3,2.787715374782788,1.6739128835716974,1.292573822969097,3.8908461087253188,0.8732932800591524,2.031932080286295
928919721429139226,41.37749930526058,2.136937766160359,198,18,0,0,0,4.264920307076045,2.873084995798179,2.817008110451663,4.319263849682986,3.0054130685132687,2.0026655476052673
928941163244537984,41.37206,2.14117,154,13,0,1,0,4.4704222026690354,3.109514739212993,2.9477166708513063,4.8161274460825325,2.8295902377832562,1.3161172261296603
929307684874113374,41.370382638178015,2.1691292582443147,161,22,0,2,1,3.71968331481667,2.83557228790926,2.3965021815400567,5.093470729583544,1.3003333464141218,1.6014698898608015
929421699242376397,41.37841,2.14533,243,26,0,0,0,3.7049066597382807,2.3319755168327214,2.2021537490749896,4.059838904947201,2.2980306027407478,1.7437261873075456
927418121223302860,41.3984021,2.1844569,232,15,0,3,0,1.018664539914346,1.912886521328487,1.7934998316859567,3.196693408608304,2.098308202848023,4.713651541575236
927450113275498780,41.379163,2.1627957,525,99,0,9,3,2.884550759839598,1.7959077479698613,1.4050613894677055,4.018520518397315,0.8611244541014056,1.9433124043794407
927459364489548149,41.40019483591762,2.16416878003506,606,43,0,4,0,0.9335768805224065,0.5762415565148037,0.9465498605876,1.8560900300721652,2.1602603431237637,4.189894856154579
927459508526831609,41.38791776083027,2.1444892080443854,309,19,0,1,0,3.0439620417425197,1.6683160880202226,1.7538721865640867,3.0341087470463064,2.4338825319954935,2.7795007001404533
927467292260925420,41.37301,2.13985,167,13,0,1,0,4.458412286775998,3.086630556378376,2.947363090124225,4.736364653683651,2.894266215149277,1.4686619842026116
927473141140817874,41.39673617510468,2.147589835456627,405,29,0,2,0,2.362849743201042,1.2042982594316771,1.548732158140554,2.0207036667891978,2.660205709178157,3.7045972813805554
929525264941304733,41.3948771,2.172831,468,78,0,9,0,0.9787311978789897,0.9130194878381477,0.7499966537684769,2.7531692516735036,1.4543693357736778,3.8805314548984624
929559234986493092,41.37652936987073,2.1907447606377315,166,3,0,1,0,3.3045329285126326,3.185476459925543,2.7376674837536275,5.281802158269766,1.631177616582023,3.523127734977732
929565466960376987,41.3823,2.17602,638,124,0,28,2,2.372304038993355,1.8646960926618705,1.39753947602573,4.0747224944495475,0.29889550863468156,2.876508722801798
929584082224227137,41.38242,2.17627,636,123,0,28,2,2.3602689210360435,1.867688000111822,1.4016170604476337,4.0730259252011365,0.322003440378697,2.9005733749173865
929587353980274886,41.39378,2.13949,205,16,0,2,0,3.10985472023949,1.876967762644896,2.1322288962569367,2.5538391262629094,3.059105857892353,3.5194335576064772
929613165768883776,41.386735995719874,2.1803434460327065,543,97,0,25,2,1.9396218458794434,1.8094122216578796,1.4015937083583254,3.8531875725950457,0.8540744897863123,3.4832188696912545
929632443710687267,41.37942045237725,2.1422932361337983,229,20,0,0,0,3.7950287509524236,2.4069204176311167,2.3283981696857534,3.9960888042559026,2.5341051463781814,1.9437097767054559
929801923644245029,41.38244581259629,2.1671606486917114,677,137,0,21,3,2.428519405756615,1.49517670244073,1.046158452181542,3.76282032866795,0.4512209667651056,2.4392167940672187
929816226518316943,41.38630740415341,2.1307293956961484,146,9,0,1,0,4.119129223374768,2.7858980036456646,2.9129864928855924,3.6311953153786076,3.520737254230682,3.0959511573732126
929852191195850951,41.37895064942374,2.1726816966265985,605,120,0,22,3,2.7446283192907246,2.0283074698146937,1.559242696958879,4.2899253857618405,0.31719579475876036,2.41548977446385
927488281061647354,41.37597,2.12492,109,6,0,1,0,5.145586333115233,3.760044707606654,3.7662869030926722,4.87085860289519,4.022449320531444,2.6597255141107192
927568566272136335,41.39533261934915,2.1801593361479847,315,38,0,9,0,1.037237781388608,1.5230987377094876,1.3354389817429253,3.12847953418731,1.6348017107214896,4.229921787075061
927994954023404258,41.38710279082295,2.1429598851855376,284,18,0,1,0,3.2004492577591206,1.8240480648328052,1.900336368202177,3.152892568221453,2.5340436962171866,2.724747518875567
928016448943105434,41.3850984,2.1644771,671,132,0,21,2,2.217554736840406,1.1545583399898258,0.7349117268098916,3.413695958268246,0.7632461253522187,2.600766607763685
928033811042001828,41.418201,2.1495807,32,1,0,1,0,2.6305867603946824,2.7459321854355583,3.2118400257786583,0.4868434736898934,4.47633588729646,6.07528477247208
928045357910465057,41.38702183242997,2.144237584824663,298,19,0,1,0,3.119027452198862,1.737296782180494,1.8004865645281258,3.1358993891184253,2.428332834755748,2.6877965122577634
930056296715807458,41.3734693,2.1633,282,37,0,3,1,3.4759926970075377,2.430271440159742,2.0315517622207793,4.647297820539027,1.2030522416618763,1.436078758980891
930116559650929901,41.38538883254572,2.139914085256175,253,14,0,1,0,3.517922055470216,2.139726991040481,2.1993702854927952,3.408164849920506,2.7477620776543668,2.630766834064116
930133486617310867,41.3850870090478,2.1828366646353494,511,69,0,24,1,2.1755221344598885,2.0832989171221485,1.6672552040811868,4.124944381589512,0.9366421585835476,3.4990736332868306
930147098892082565,41.40946,2.21583,41,7,0,0,0,3.516172311584737,4.765673043671937,4.684557478595455,5.294355287273256,4.745845718889427,7.36089838827555
930169616372617575,41.4058747478039,2.181635241977184,379,20,0,3,0,0.654305040183108,2.022918404244638,2.1054178689373733,2.596678679215161,2.783336737574583,5.303539201148928
930181688778953621,41.396901647,2.158580606,693,61,0,6,0,1.5151751421480135,0.32921378993782596,0.7825707267268459,2.017372890788835,2.0416062535742534,3.741045804719564
930181781454381444,41.396887563,2.158572559,694,61,0,6,0,1.516529952504758,0.32893544038507094,0.7818669749981074,2.018729090959796,2.040700547768343,3.7394001665446144
930181792384043084,41.396887563,2.158567195,694,61,0,6,0,1.5169194315830963,0.32931306687718553,0.7821690964049219,2.018620599294386,2.0409553485795,3.73933655930163
930182361134070316,41.396887563,2.158572559,694,61,0,6,0,1.516529952504758,0.32893544038507094,0.7818669749981074,2.018729090959796,2.040700547768343,3.7394001665446144
930186560287418918,41.396887563,2.158572559,694,61,0,6,0,1.516529952504758,0.32893544038507094,0.7818669749981074,2.018729090959796,2.040700547768343,3.7394001665446144
928062946438071942,41.38510978651031,2.1431599216182247,251,17,0,1,0,3.3193382953580843,1.9307717615343556,1.956081192246885,3.3635224373759285,2.4753482641613203,2.507907876315801
928064853637346916,41.40774,2.18115,371,15,0,2,0,0.7272150268518545,2.1192685130112525,2.2401349629063207,2.488793617934828,2.973275192192105,5.470202484927919
928066316051986726,41.386549743187565,2.144942610232477,311,21,0,1,0,3.103578369920444,1.7169040044712953,1.7606367443040958,3.1745634520113075,2.358964788012814,2.6227602933200527
928069083115212573,41.38727884182177,2.1450775288589377,314,22,0,1,0,3.0456713809659712,1.662778017734382,1.7251596211526772,3.0929037221955995,2.3675375706693362,2.699204960274975
928112814248141060,41.3997167,2.1640389,620,43,0,4,0,0.9660564028801002,0.5225164955670358,0.8943055298064583,1.8964279138519888,2.113584252851089,4.135679446991513
928138089418828960,41.40678683667546,2.169001007660013,437,14,0,1,0,0.5729996855911871,1.4079165143620382,1.7120983557459546,1.6073621512040928,2.7936979345808615,5.00253763161896
928171736971546786,41.40010413372858,2.1211131911212497,27,3,0,1,0,4.461415418903795,3.4437729017432464,3.7700779471805967,3.082531521930751,4.745346531476546,4.816949074133392
928190549913763317,41.3939979,2.1335937,128,5,0,2,0,3.56719418996739,2.3656166629802917,2.6239705187149878,2.781454086673975,3.517723985440929,3.7195516150302947
928249134845042681,41.40468,2.18089,398,22,0,3,0,0.5544486645005623,1.8964957357233851,1.965198708698968,2.592149410274701,2.63864863326978,5.157014417788031
928365307127786240,41.4094815,2.1706153,374,14,0,1,0,0.7261806070145391,1.7363861589381309,2.0338665157887514,1.594827697493328,3.082054503430434,5.328087265578434
928376386908074016,41.4213844,2.0855932,2,0,0,0,0,7.665300928556706,6.993629569884809,7.39206345495824,5.64785398604819,8.480331531427733,8.494494784686573
930188293537766351,41.396887563,2.158572559,694,61,0,6,0,1.516529952504758,0.32893544038507094,0.7818669749981074,2.018729090959796,2.040700547768343,3.7394001665446144
930227874924247960,41.38661,2.16053,630,108,0,10,1,2.2153212680877727,0.9730189104379274,0.6732288011654111,3.1692465415539934,1.132850207603093,2.651323646344398
930246201288768627,41.403309046306255,2.160743196946532,493,24,0,0,0,1.1394928959598558,0.8957770780293758,1.3366214159628402,1.4136547813712905,2.584965250998123,4.472602435535824
930304173764709348,41.39643,2.1913,165,10,0,3,0,1.6194503214277112,2.45558405814008,2.2641227050431034,3.794883645714798,2.259672427439474,4.895795545012033
930388554418127685,41.37745211454225,2.1888984739780426,261,13,0,4,0,3.1490398253313927,3.001967620335932,2.55315465297908,5.107607596651205,1.4511070952465455,3.427898774908764
930423023825761698,41.3973607,2.1619181,692,61,0,6,0,1.2510778574626567,0.22914435918823098,0.676805848705237,2.0550271136072435,1.9424486543159851,3.840583010632662
930818979541095712,41.37943,2.17668,587,103,0,23,3,2.6943029325942085,2.1527587951601626,1.6814641109777462,4.382675946949066,0.43712337687717784,2.6965031137915374
930832834615462511,41.3953994,2.1438141,299,22,0,2,0,2.7092137299961934,1.5086670325834273,1.80637976044359,2.2494760263442153,2.8308090240148314,3.6044918723799
930936763960035776,41.39835046971515,2.18532064867189,219,14,0,2,0,1.081850031379577,1.9828061171532234,1.8569828165156972,3.2597874138943075,2.128537130389219,4.7504952850242015
934744940544483763,41.423284929217694,2.1743256971240044,58,0,0,1,0,2.1888730304325303,3.2797904186698403,3.598982557686206,2.0508297225288663,4.615426247181898,6.888521429571373
934779540094729209,41.40862503090656,2.1723690495672696,377,14,0,1,0,0.5838672226954652,1.7198284121955516,1.982408861297007,1.7655761618615546,2.982827344458591,5.281745736137939
934796857314156664,41.3972,2.19954,169,2,0,1,0,2.2143484800388222,3.146778979457741,2.953529893663625,4.354456572924691,2.8320741955025484,5.436850704503706
934821444310330709,41.38681,2.18084,532,89,0,24,2,1.9427104687706793,1.8405278146353528,1.4366269702656285,3.8715640763728985,0.8913340961476888,3.517317684849645
934887607421709289,41.4101,2.15684,233,4,0,1,0,1.6331415843148565,1.6989372871970438,2.1536015558663046,0.5988053822170591,3.407164014885377,5.185033721821096
934966366861135154,41.38796014142693,2.1565907404835225,580,88,0,7,0,2.28718304856784,0.9285820935481003,0.8083445813637623,2.968886507496782,1.4936052524811325,2.733387526454721
930956542229200068,41.37834,2.16532,523,113,0,11,3,2.909124346237659,1.9073266867300493,1.485977398749931,4.156323307002272,0.7119619729903085,1.9710328777584072
931012013750266564,41.3717482,2.1592636,222,21,0,3,1,3.7601299607198286,2.628061309118231,2.2678306407521545,4.785209662392598,1.5713130400297328,1.0809097919638828
931591920999936286,41.4090089,2.1855168,271,7,0,0,0,1.1051392537041889,2.4907223118205923,2.5809638906306525,2.803992311078334,3.2144264815089216,5.76371306761394
931871743791657871,41.4112,2.17149,301,9,0,1,0,0.879239259943132,1.9405098219254489,2.236882807826684,1.6093283661620728,3.270216209314336,5.532114330672114
932024839663210765,41.385431940818094,2.1730680754365617,730,155,0,31,2,2.0232488343674953,1.4394418520385583,0.9747265078565562,3.6514953147976716,0.4066248658811931,2.9875118033345127
932056963203047601,41.39265756221064,2.191621165112312,123,7,0,3,0,1.8825000987788583,2.4965794537876733,2.231583313256941,4.054206795558268,2.0005481152072804,4.610676108819515
932321308830770664,41.37433,2.1279,148,5,0,1,0,5.063670728872747,3.6719376923595415,3.6413750918689183,4.922496300592301,3.812851630133003,2.3527627501374466
932363898355014121,41.38367980082839,2.128486029863445,157,9,0,2,0,4.424384215469589,3.072373901714975,3.166009411022985,3.9779113153922516,3.6780602469309343,2.9834076794395736
932385496343675264,41.4031163,2.181871,379,20,0,3,0,0.6254300021026203,1.8788798577683414,1.9014045215941016,2.742388897635857,2.4958420022025987,5.043330935325339
932408838051849078,41.39713,2.1223,41,4,0,1,0,4.404711035810545,3.309432533283702,3.6044401836226125,3.187277626389576,4.521425424878144,4.485987535869353
932454660997786885,41.38524,2.1554,504,59,0,4,0,2.5845277744972726,1.2431144357586799,1.0696135857891547,3.261348251952566,1.4770369316998286,2.4210275072310923
935225159751610079,41.402097186778825,2.197418050173648,192,2,0,2,0,1.9270768019414188,3.057460241822101,2.9485221763263905,3.9762240333243057,3.0683095740905246,5.705837564672887
935235060186211208,41.383517718007056,2.173912383888201,678,148,0,28,2,2.2334182971329812,1.6494370024905254,1.1802841069608452,3.8728570595888643,0.22442589100182012,2.861380345093459
935293020961594238,41.41403409999999,2.1804695,254,9,0,1,0,1.265830064553382,2.595778566432783,2.802455466713828,2.3162844546167993,3.645389783107159,6.083710446964075
935310683204878073,41.39285000043272,2.1871203080489083,183,14,0,5,0,1.598310285104973,2.1213465362544732,1.8579894800687917,3.7465770598421924,1.7312922495947893,4.366654085480083
935316234633420936,41.36796081956558,2.1424836744664044,94,8,0,1,0,4.77434721503277,3.4446609877689744,3.235102522195584,5.24462813004098,2.9395573491103097,0.9447796505622962
935338608116852575,41.40243651577269,2.157888403649408,511,32,0,0,0,1.3832078113855182,0.8612053405167689,1.3294066372401254,1.4094606182647968,2.598308137498127,4.344423209251584
935340590559425882,41.42733525376289,2.16762992431536,29,0,0,0,0,2.698944399642866,3.5940645265971285,3.968994377638506,1.8938519079244795,5.07955485998911,7.202961816977722
935358952557422895,41.36807,2.14213,99,8,0,1,0,4.780826815246219,3.4479693086684873,3.2424045087062496,5.237535558996155,2.958456651297586,0.9763524809164055
935380276698687066,41.39243257379611,2.1870993822813034,197,16,0,9,0,1.6321832713935072,2.1260861486647107,1.853634924244031,3.7752495214419346,1.697415375671362,4.33102479578835
932485969303753536,41.38172,2.1719,685,141,0,25,3,2.441866566246779,1.7251453205665985,1.2540024295200372,3.9812782012735584,0.05084340801523096,2.60035320024151
932506218920267278,41.38674908089261,2.181132996892277,533,85,0,24,1,1.9560978605476396,1.8649967728070904,1.461818557691627,3.8917974881806434,0.9064157954304084,3.5290303678630495
